exp_id,job_id,backend,archt,qubits,layers,parameters,depth,cnots,rhs,innerp,qae,qae_method,max_power,oracle_calls,iae_epsilon_target,iae_alpha,fae_delta,fae_rescale,new_shots,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,squared,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100
a2056533-bdce-49ee-b1ea-77b03a338f12,['62b587b3237e87e609132642'],ibmq_ehningen,linear,5,2,15,[444],[165],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.11409743471539537,0.11545976203109322,0.005346748598821026,0.007150011193152718,0.016126347437842782,0.0198198254337435,0.032672665380204836,0.0668820961679544,0.1260349774996936,0.2649424522151354,0.3597350726386759,0.47486110261946535,0.49786150266708334
c25558cf-bc10-4fee-bd90-33f3480b4117,['62b587bb70abc27768b1d9a5'],ibmq_ehningen,linear,5,3,20,[632],[225],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.11037554156423925,0.10499951648084153,0.0029926094772229073,0.00312101387129445,0.005870268286961985,0.008932763478535036,0.027784806779008454,0.08600854462707126,0.16183820539584237,0.2913608687556648,0.3261918296852928,0.39384384381495413,0.41380716296387443
398679e9-a352-4519-8fd1-a3ff01590dfd,['62b587c54368cc4b90cf0385'],ibmq_ehningen,linear,5,4,25,[808],[295],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.1207211305385742,0.09615239711249866,0.004495302498736482,0.005123388238120771,0.01678425817346872,0.027189540970329003,0.05010704079429357,0.09724632412171277,0.1559520728323065,0.2511007578721879,0.31842732960068004,0.3936093265673514,0.42765432913505397
60bcfe79-0d4f-4334-ad99-bee38c11ecd6,['62b587cf70abc24243b1d9a6'],ibmq_ehningen,linear,5,5,30,[984],[365],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.1469460797124599,0.11046625218367653,0.0011547532770820115,0.0012520365709943876,0.003656931027546474,0.010810427985423907,0.08161731375543502,0.1400639007462034,0.20278533869072635,0.2855213907723108,0.3839759283916329,0.4237951450882902,0.42976758394262954
2bb08215-973d-4518-9a5c-0be2f5a1b6f4,['62b587d5237e87613a132643'],ibmq_ehningen,linear,10,0,10,[169],[106],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.04151360855796444,0.03531089710200992,0.0011329083171421604,0.003175865044302351,0.006869989134512261,0.008697069247306899,0.013009674277026245,0.029536691902310685,0.06376318088374114,0.07810343169470764,0.09542049454948347,0.1549001441041408,0.17295656749613053
99586a20-55c1-4e2f-88b0-1a7e8e37b6a9,['62b587dd4368cc4c1ecf0386'],ibmq_ehningen,linear,10,1,20,[592],[204],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.034042165358356066,0.033651637950142727,0.00013315458891182894,0.00018006212347329733,0.0010721357310711555,0.00663444451639639,0.015157523824417641,0.025023859459990475,0.0398378177588602,0.07435530313409447,0.08925236369917011,0.14943202940509412,0.19861575338928766
7547c79a-7aa8-4c29-bfa0-0f9d83f36cf9,['62b587e8237e870e52132644'],ibmq_ehningen,linear,10,2,30,[1040],[412],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0380877053868476,0.029091196774272347,0.0013912375696437198,0.0015866437892460919,0.0068598212582397025,0.009913740323099591,0.014973436663141935,0.03304544477575992,0.05233582736523964,0.07206256303205688,0.08003619962379907,0.1285609608206696,0.16924397532168448
f18aab13-fbad-43b0-94a8-8f4909c24d6b,['62b587f4237e876f0a132645'],ibmq_ehningen,linear,10,3,40,[1471],[510],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.03894069859588661,0.04011617812462707,0.00045306810178552537,0.0007686249416266162,0.0028300227126934834,0.006183921443787637,0.012191849983255471,0.023775599416260576,0.05094598656037054,0.08032429526014331,0.1073197318371924,0.1836216411734587,0.19737764251510462
dcee2dbc-3057-407c-8fcc-5102b7d88a33,['62b58804237e874527132646'],ibmq_ehningen,linear,10,4,50,[1810],[643],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.03499373116003349,0.02507916699380613,0.0010188713896408796,0.0013958401990488728,0.0033992545730934407,0.006279899842967003,0.01746590247061077,0.028492608062387452,0.05156428077876692,0.076092648567188,0.0846991921556871,0.09130351661780048,0.09304110559659436
005523bb-1e19-45b3-ae2a-544ff4298aa0,['62b588174368cc0594cf0387'],ibmq_ehningen,linear,10,5,60,[2207],[760],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.05020806321964159,0.030209160064712116,0.005335247498918585,0.005514502452395716,0.006477930822343079,0.009041138090009804,0.02534348862806121,0.05013303940564605,0.07333878517643218,0.08920785926774502,0.09593048486989106,0.10700085150178566,0.1083928342156664
744484ba-60be-440f-ac68-1193fc347e79,['e1796dc9-43e3-4624-bbb0-e23c501c7e3d'],aer_simulator,linear,3,0,3,[3],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.003685091495416729,0.003599103650561378,4.117678742771144e-05,5.897033123595709e-05,0.00026538170588918144,0.00044134763147005705,0.0011443297103961524,0.0025501543969801282,0.00494534000928327,0.008955044827775014,0.010764485729578516,0.014517456022569836,0.017180575872203563
e9e2ac51-b6ed-4672-ae0b-468ed0c30960,['8e2ec7e0-3fa7-4175-8b90-7ca7beb8dc8a'],aer_simulator,linear,3,1,6,[6],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.005785910352917443,0.006325445343411905,8.176534236119248e-05,0.00015444494220117022,0.00042781549886208793,0.000934832813638052,0.0014726383633787668,0.003351340581291704,0.006568463310332576,0.017635350188887695,0.018769125979957904,0.02406923703140445,0.02774369398462706
85628217-7484-4454-b7c2-9a174f32b77d,['a8bf5a8b-0a83-40eb-8fbe-84fd62048c54'],aer_simulator,linear,3,2,9,[9],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.005551731269480149,0.005807960731887121,1.871851463334682e-05,1.9511195995380268e-05,5.093953613296377e-05,0.00019626859950070826,0.0006649572820325289,0.002805631161731187,0.009330535497590473,0.014465747572222668,0.01603973798871471,0.019791727021612117,0.022146400868361643
4e278463-383f-4ca6-9e31-cc195cf61e41,['0149288f-b7a3-4240-b00d-5bdfaef1e657'],aer_simulator,linear,3,3,12,[12],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0056618779996801885,0.00548267732194876,1.7821600525174622e-05,4.082687978396903e-05,0.00016982602153696284,0.0002348758204777827,0.0011160153724406035,0.0035765002757572745,0.00839690937006928,0.014178611717393827,0.015333374943822947,0.01906539262279363,0.02104599428463194
c78f9c76-b06d-46cb-a63a-992b42828a6b,['f00020e4-2400-43c4-aebe-a81dc0234adb'],aer_simulator,linear,3,4,15,[15],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.004832115430987357,0.0056728178389942735,2.88649278617811e-05,5.585092551294886e-05,0.00015229945339118267,0.00026129475300914,0.0007604163559746377,0.002089015487658684,0.007870498346026902,0.01149500566477385,0.01571539804993789,0.023366164034968512,0.026275577118519244
81d33197-cdcb-411a-84a8-f070f07fde6c,['db74a5fd-913b-4630-a128-b8b0c87c48cd'],aer_simulator,linear,3,5,18,[18],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.005300031490653947,0.0051368697194141355,2.3866054187302636e-06,9.726105902986479e-06,6.336570408857646e-05,0.00028743784883114554,0.0014635250100063122,0.0032296104021236616,0.007472543826895615,0.012951066852084747,0.015410729284868842,0.019404078614490318,0.021418740620921348
21ea27ba-5652-4d1a-8366-00568d820f3b,['b76fa1c2-b585-4a95-96e4-2635969c29eb'],aer_simulator,linear,5,0,5,[3],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0014323341661186242,0.0019485546819847973,9.88803633946753e-09,1.539498948543537e-07,7.313547714221709e-07,2.126125318908905e-06,9.658425080396066e-05,0.0006408778220325537,0.0016765070685866449,0.003968242282314638,0.005614559502916988,0.007909592781676744,0.009417691595468937
38ccf343-0dd9-4e96-8e89-f4a1256aa819,['b790ea3d-458f-40ac-a02d-4ab38c6be834'],aer_simulator,linear,5,1,10,[8],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0038660828874936028,0.0070838831486068135,8.461717832898591e-10,4.907199965694897e-08,2.049215176679369e-06,3.430871221416931e-05,0.00019418735034725678,0.0011631588617775743,0.003769757840136571,0.009037218317796808,0.014813726221044274,0.034048257928860806,0.03619486539184752
3af4bd96-ab69-4fe7-b7c4-40a250e31064,['3a98f11f-159a-41b1-92e0-52ba4bbcd896'],aer_simulator,linear,5,2,15,[11],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.003315783545202974,0.004310732820618606,2.7162168461922344e-06,5.658700876754736e-06,5.208856544807369e-05,8.818315978597417e-05,0.00031546779290103714,0.0014052586599333258,0.004102636083431422,0.009727950116318424,0.013341243473235351,0.01634614867613949,0.017201193975190404
1f048574-a71a-48ab-ab4e-d9c8827fcbb8,['747795ce-9948-4289-8957-334bdf95d813'],aer_simulator,linear,5,3,20,[14],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.003040442301867856,0.0046904479871580935,1.3413145761754966e-05,1.4091675594325503e-05,3.357615595186594e-05,4.5975991513629216e-05,0.00047445716809132803,0.0011411101414823953,0.0027949195457534068,0.011458429594914825,0.013868461254438049,0.01854583946296077,0.01992309638684253
533eb392-808e-4613-9f5a-a35fc3f5467a,['5899f686-7fb5-44c6-8171-ae4912212049'],aer_simulator,linear,5,4,25,[17],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0031336605495047324,0.0032009730220897404,3.158120414621279e-06,4.58768859608142e-05,0.00017954201017395815,0.0004084586128296393,0.0008195901569388814,0.001837149539348056,0.00398980208149865,0.007877328707473099,0.00951661996841462,0.012578416406248596,0.012675524016682246
73d4898a-c85c-4876-9bfc-8497361be635,['87e7cba8-ba2d-4b2e-a15a-cb728943c78d'],aer_simulator,linear,5,5,30,[20],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0033471928045820504,0.0030721631086357538,1.3737153019428936e-05,1.3955073007101168e-05,8.14206252332955e-05,0.00025018224191126153,0.0007834111030678168,0.0026413021783808976,0.004433131772217521,0.007413301903835943,0.00877272070456954,0.011739596144498777,0.012666437949545417
07f20830-7c78-4185-bb1d-dd110804a94d,['9347308b-d332-4533-9b44-66b834009c23'],aer_simulator,linear,10,0,10,[3],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.00022703240963546238,0.0006651680913579438,2.3647680559075478e-12,2.9486867631270366e-12,3.56938264323938e-11,2.6465239600815637e-09,2.9285219998918264e-08,8.065679672589049e-07,8.187037856013113e-05,0.0006056208197655186,0.0010856513822594296,0.0030103246935400925,0.004208931859950693
556e8247-8463-4afe-bf1d-1c2a65c5baa8,['ab62de42-df96-493a-9898-cd11691cfa43'],aer_simulator,linear,10,1,20,[13],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0004981424617920495,0.00131317902487906,2.95374885842665e-11,7.855819120163105e-10,5.929255518174513e-09,7.809708527781097e-08,5.966426329838761e-07,1.1015147897120781e-05,0.000303754077074689,0.001156391232072536,0.0023968757948837037,0.005804379194127542,0.008291568182579857
