exp_id,job_id,run_mode,backend,archt,rhs,qubits,layers,parameters,shots,depth,cnots,operator,innerp,cost,samples,batches,step_size,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100
5681f76b-4d9a-41d6-b732-6c0cfa3f9640,['7aa4a093-5420-49de-829e-120c08d95d77'],process_results,aer_simulator,linear_alternating,hn,5,3,29,10,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,7.31837877095895,9.72698372348484,0.001077999002972214,0.021331941982725058,0.087002830900923,0.15238739976150348,0.6458815952604899,2.237188213645176,10.642362574318572,23.10305597914865,30.250941391948146,35.00816715121553,36.23522977232646
2211a99d-217d-48c2-8152-a02fae20404c,['da7244b3-ca71-40ea-9b9e-33cbfa9e5ba9'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.00758354380420328,0.01187207840084904,2.1495097350743633e-06,1.1979384608780257e-05,0.00015111509669838048,0.000366826421221034,0.0008225143235870184,0.003183695704553638,0.00822240907010396,0.018508573165188953,0.03340141022926807,0.05249028636403308,0.06239978341774331
5390bf9c-ee0a-4310-bfc1-2b5df45efa55,['26e1e31e-1edd-403a-bef8-120fbdef2e66'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.00817944962911677,0.013382337658477924,5.532156318125694e-06,6.747103197274776e-06,3.298435474324988e-05,0.00016707476414207876,0.0009074254227316177,0.002613732851471055,0.007970487073667605,0.022259013231644063,0.039974410924242657,0.05528123527183381,0.0610298952049004
46af501e-7ff1-497e-a967-c9700b54fe9c,['e9e623e8-8308-477b-a6d0-4106bbe48993'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,3.0829903590170455,4.53531440225043,0.0003281361919321951,0.0035465680926409803,0.03559809552038642,0.07512045422525282,0.2675412539549513,1.2027280296617144,3.4058388725374478,8.13579270359464,14.287958325372625,18.705055042717568,20.15188546326675
8afc99b3-ff9d-4c0c-a399-9e5d0be00c1e,['f61683e2-fc9b-4087-8eab-ea20d72824f6'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,3.1208356515746396,3.9797142992635326,0.00020243601949356639,0.004322276538460479,0.01147851532412616,0.028524680487082257,0.2099949693116786,0.9333488185725756,4.607933919014862,9.079400499485402,13.042502513046397,13.897468681176365,14.24008911106219
b26c369c-1dc8-4044-9b3c-591682443f25,['6410279b-29ea-427d-bfd6-e096df9cac2f'],process_results,aer_simulator,linear_alternating,hn,5,3,29,1000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0020028598066165514,0.002466966771216777,1.4044649818240791e-05,1.8274053086660937e-05,5.802048341303567e-05,7.61202889275807e-05,0.0003332968774443979,0.0011349967979995541,0.002507552056101964,0.007078867590199477,0.007605408672542924,0.00907180267173308,0.010450723112253302
12f0d4ee-26e2-489a-ba44-cbe5e30332c6,['632d1bd8-2540-46f2-8aee-b793acefd425'],process_results,aer_simulator,linear_alternating,hn,5,3,29,1000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0028511665159223465,0.006493083598558668,1.8630945673894813e-06,6.03819173408053e-06,1.7260629342211846e-05,2.83250878215637e-05,0.0003251630944146503,0.0007108594174902174,0.002075941174607622,0.004919137696746349,0.012115219295913221,0.030726442156961013,0.03939586437286427
5d67db32-fa44-4ff1-9620-5eda53f48ca3,['72c6a712-456d-412b-8dfb-7331f20f492d'],process_results,aer_simulator,linear_alternating,hn,5,3,29,1000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,1.1986150476189599,1.4909134128690023,0.00016822208852390486,0.0027754604506975973,0.009433971407055201,0.020684371188159453,0.08989386460560489,0.5265499914255183,1.67487009730554,3.669463429519989,4.310835231987398,5.421331871053232,5.687089576811957
33b82268-e96b-48ea-84de-69f30d2a9c91,['eccab6a2-13b3-485e-b398-da340a88d95d'],process_results,aer_simulator,linear_alternating,hn,5,3,29,1000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.8392407988493588,1.062316708594045,0.00012976520376636728,0.0015444789887266903,0.0042169054774912895,0.011016235929752718,0.04694256138140829,0.3885793768195711,1.2741626509613972,2.032036680539998,2.677325279224235,4.367468484139879,5.317624868208867
aab9f339-95df-4fcd-982b-2c1b20d087ea,['ad228862-874b-4c20-aee8-465ead4e016a'],process_results,aer_simulator,linear_alternating,hn,5,3,29,10000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0007172046469285362,0.0010483051029706412,9.359097668816383e-07,1.8819834490276594e-06,5.055186459428068e-06,1.539887060981466e-05,8.327430375880514e-05,0.00025123608835871103,0.0010940961245933763,0.0021331322241738533,0.0024473672441782178,0.004411903321971824,0.005391549259164574
3b620a97-6593-498d-92c0-f5d1cdc641ab,['8d0b6ed1-f041-4f93-8c56-865749193e30'],process_results,aer_simulator,linear_alternating,hn,5,3,29,10000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0006025790277195402,0.0010766127861591161,7.041078466205671e-07,1.2799856593915353e-06,6.741817615578128e-06,1.6827791867487238e-05,6.337631270450018e-05,0.00021230874921257357,0.0007242981711223324,0.0011773133853973394,0.001731356129822352,0.005257078429614297,0.006480436081294519
82e9aadb-ddfc-470e-b9d7-a62ee3640d58,['a747662c-4bf3-4d8d-885f-ba3635776147'],process_results,aer_simulator,linear_alternating,hn,5,3,29,10000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.2878065814418378,0.3281209888209915,2.782769240983489e-05,0.00033773858890053226,0.002009791830078003,0.003324911064118572,0.014986198559151509,0.16501152915177641,0.39450055768218917,0.8345433577190434,1.0255148969481227,1.1715250064017657,1.1947250167859096
4df84b2e-f24d-4e08-831b-c863c308959b,['acb533ea-cce7-45fe-b254-bf5a38c0118e'],process_results,aer_simulator,linear_alternating,hn,5,3,29,10000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.2466069505690805,0.3162772370302269,8.94833959884893e-06,0.00017202610039774343,0.004393260014708417,0.007897660740049139,0.020888578921264056,0.13853465542434762,0.32607438424668445,0.6108607937001171,0.9735844974081445,1.2349336637663642,1.4305733588699212
d4879619-6c8b-416c-a037-dd9e0b498b78,['370c72a3-1719-4dff-9b0c-1fa55b7e9f39'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0001720298096504343,0.00022651396217577917,5.86393969054358e-09,3.939871648976999e-07,2.906643186531159e-06,4.731237448872874e-06,1.1495739294746516e-05,6.560781872690642e-05,0.00024155285022611577,0.00048122851483390044,0.0006416169230146811,0.000866719027645608,0.0009169173495749139
4e11f88e-658c-404d-9732-4efc0d0a6a32,['1d557ae1-728c-4963-9b40-ce1b39c86cab'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.00023513069149460044,0.0003584312988050935,9.206151034233398e-07,1.9008002767206487e-06,4.771438599878722e-06,8.903327618440463e-06,2.293216953634704e-05,7.593620500348253e-05,0.0002698979285401403,0.0008442898698173315,0.001120660776220721,0.0013565713406803312,0.001448587373742899
ee5bda22-1fe7-41db-8f7b-794bd489342e,['c3ca6b8e-5744-4705-ab54-fd5ea117dfe9'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100000,"[13, 20, 173]","[0, 1, 58]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.06608523930878883,0.08925978935713404,1.8324650835910782e-05,0.0002115787231213489,0.0006662817206444738,0.0015257785582795226,0.006938076694144257,0.03453454256526278,0.08070500810222825,0.17509154518081618,0.24202018039465648,0.39188113133441,0.4077950633316334
e6be4b38-8722-46be-9a9c-2eed25bdc8df,['7365b657-3e43-439c-a151-df0e004df88c'],process_results,aer_simulator,linear_alternating,hn,5,3,29,100000,"[13, 17, 18, 19, 20, 173]","[0, 2, 3, 4, 5, 58]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.0889967977140001,0.10074833967120424,5.706425217998686e-06,3.0218382956834146e-05,0.0007125319861024405,0.0016629541320044461,0.008867781139644593,0.04214757202869279,0.15760939651785755,0.2424041393843453,0.265408944672334,0.36668426376939234,0.4101011160983461
f9eff29f-81a2-4b97-9cfb-d6d53f2691da,['6332c5a76ebe0953b9fb11f5'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,10,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.033620513724444405,0.041981976562235505,1.4912488173317187e-08,1.2315526934748759e-05,0.0004906880009487209,0.00200345143029015,0.006689005408168235,0.013435836633805242,0.03915606073953791,0.10054251603358551,0.12793814481287025,0.16322413315802303,0.17903237862500632
f0c95019-99ec-4493-ac05-b69158022806,['6332c5c36ebe09ee9efb11fb'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,10,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.03461362637616881,0.04129735174588404,0.0003683180504840593,0.000501565329878913,0.0014014385392986408,0.003234390125947219,0.007226303374723013,0.017787461123774388,0.051641693628214996,0.08577944372767972,0.1204575575217595,0.16984128116036132,0.18927112938948618
f123861f-29b9-4cf4-ae01-703e81d8e619,['6332c5d86ebe09f775fb11fd'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,10,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,11.747611425003333,13.486813782718416,0.001080854541358989,0.0021000115464735103,0.11397035340686704,0.3003285784995252,1.1505496846193317,5.160690634147763,19.0555650723624,31.37260195319436,38.58181234206538,51.24132606478441,59.07621460683522
05b3a449-bfa3-463b-9d07-ea5cf27ad13e,['6332c5f2f4e8260497cbb75f'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,10,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,10.300575276409086,13.250989416249096,0.0003308489533996315,0.011546568393042364,0.17721887414730791,0.29120394254185306,0.5761758766581564,2.6370545271809345,17.27168951226771,27.250633742271987,35.138156443390955,49.73436507968771,51.04697082543592
2c734b72-c4aa-4f09-8684-151947bddd28,['6332c6077fcd17ab7773ccfb'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,100,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.012936065176303581,0.02599642932139148,6.131722517977399e-06,1.746685437597196e-05,0.00011785017758052604,0.00027356515791175217,0.0012741949221822086,0.004012303130648165,0.009746020595344494,0.03100178246641293,0.0774072670412496,0.11064133729194271,0.11555736773237299
ba768b4b-ce73-4e43-9a7a-b52158466c37,['6332c6217fcd17542a73ccfd'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,100,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.012412223150671713,0.027262719643358056,1.2893537075899311e-05,2.0471496780449088e-05,3.598808341312085e-05,0.00022324146258988984,0.0005383531784450857,0.001960957539655599,0.007660403265176308,0.025592463610525203,0.08091165026805891,0.11772301500170897,0.13341803536662553
aaf58757-5e49-4601-b871-e6a43b008dfc,['6332c6387fcd17755373cd00'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,100,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,6.219781989152714,6.84447478474233,0.0005514245452879375,0.002835748707543256,0.020292536568442977,0.10162329151564663,0.5316315871058708,3.0328885943963275,11.226354975115033,16.606800224693703,19.23653344950274,22.929877183169417,25.071787232855485
2c0dc6a1-b40e-4a4c-8165-8788b6c87ee4,['6332c6537fcd179b4a73cd02'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,100,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,3.8970817216627838,5.045145364841175,0.00017713563590495215,0.0038124489497266094,0.029558019741750114,0.06322921725533227,0.32566490823904903,1.9053566418402825,5.093596007643652,9.380834397078388,14.121016350434905,21.157750322996637,21.90367527932176
f5f3c1e7-ed9a-4972-8ce8-aaa40c59f6b2,['6332c66ac59fb14c35b07b87'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,1000,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.013207027187674318,0.02864611773606337,3.771867347683667e-06,4.459833385397846e-06,1.634483579398918e-05,5.749313101416386e-05,0.0002940721904319589,0.0017075730606769144,0.009502879380302398,0.03289589924603044,0.08246689724051082,0.12035336463017572,0.13413696136708472
f1af6475-dd40-4394-8b33-da69ded054be,['6332c685c59fb116a2b07b8c'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,1000,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Innerp,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,0.013288369986943502,0.02876242745475607,8.352062092601416e-06,8.378579240773265e-06,1.8752598922050365e-05,5.287215758512546e-05,0.00032263586891846484,0.0016615024028477832,0.00956492077796129,0.03314990202544296,0.08407039753128664,0.12026658784261797,0.1341016061026983
f41782cb-43e5-42d1-a6fd-4c464ab92a33,['6332c69b7fcd1752dc73cd07'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,1000,"[44, 266, 678]","[12, 125, 221]",Sato21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,7.342359155641512,7.623021194461982,0.00021153765615326904,0.0010939513060252526,0.011773712710280337,0.030892666765094636,0.686203097776164,3.503988497449127,13.639421228613891,19.217174482634388,21.37874382305991,23.914150409269567,24.28137737201328
fa17029d-5139-4bac-8fcb-9ec569a0cebc,['6332c6b76ebe09cf46fb1210'],process_results,ibmq_ehningen,linear_alternating,hn,5,3,29,1000,"[44, 45, 52, 56, 67, 678]","[12, 14, 16, 20, 20, 221]",SatoLiu21,HTest,Sato21_Nonnorm,50,50,0.1,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,2.3044803276516292,2.820159501346377,0.00039402331566000943,0.0035900938763836596,0.012023605687919632,0.04602645743527907,0.19890582765093257,0.8681145321072457,3.523343248536179,7.4222175418886325,8.03681066545034,10.311279772463575,11.725889864425625
